kod_cast,radon,populace,okres,kraj
049026,1.0,170.0,Hradec Králové,Královéhradecký kraj
123668,1.0,259.0,Jičín,Královéhradecký kraj
097225,2.0,12.0,Jičín,Královéhradecký kraj
079707,2.0,58.0,Pardubice,Pardubický kraj
173631,3.0,57.0,Domažlice,Plzeňský kraj
000710,3.0,317.0,Domažlice,Plzeňský kraj
105546,1.0,139.0,Domažlice,Plzeňský kraj
003506,1.0,36.0,Klatovy,Plzeňský kraj
036676,1.0,88.0,Domažlice,Plzeňský kraj
187330,1.0,3.0,Domažlice,Plzeňský kraj
151271,2.0,8.0,Domažlice,Plzeňský kraj
151289,2.0,11.0,Domažlice,Plzeňský kraj
052256,2.0,399.0,Domažlice,Plzeňský kraj
050440,2.0,11.0,Domažlice,Plzeňský kraj
066214,2.0,29.0,Domažlice,Plzeňský kraj
097993,3.0,130.0,Plzeň-jih,Plzeňský kraj
126985,2.0,176.0,Plzeň-jih,Plzeňský kraj
094561,2.0,105.0,Plzeň-jih,Plzeňský kraj
112020,2.0,151.0,Domažlice,Plzeňský kraj
172561,1.0,11.0,Domažlice,Plzeňský kraj
126977,2.0,40.0,Plzeň-jih,Plzeňský kraj
134422,3.0,155.0,Klatovy,Plzeňský kraj
134414,3.0,112.0,Klatovy,Plzeňský kraj
162213,2.0,139.0,Tábor,Jihočeský kraj
100731,2.0,93.0,Klatovy,Plzeňský kraj
067610,2.0,77.0,Klatovy,Plzeňský kraj
067601,2.0,40.0,Klatovy,Plzeňský kraj
100676,2.0,65.0,Klatovy,Plzeňský kraj
125059,2.0,37.0,Plzeň-jih,Plzeňský kraj
109983,2.0,103.0,Tábor,Jihočeský kraj
122939,2.0,552.0,Domažlice,Plzeňský kraj
082937,2.0,118.0,Domažlice,Plzeňský kraj
050431,2.0,10.0,Domažlice,Plzeňský kraj
166553,1.0,72.0,Jičín,Královéhradecký kraj
050423,2.0,94.0,Domažlice,Plzeňský kraj
086975,2.0,123.0,Domažlice,Plzeňský kraj
122921,1.0,10.0,Domažlice,Plzeňský kraj
027847,2.0,7.0,Domažlice,Plzeňský kraj
097195,3.0,195.0,Plzeň-jih,Plzeňský kraj
182044,2.0,36.0,Tábor,Jihočeský kraj
162205,2.0,12.0,Tábor,Jihočeský kraj
197939,2.0,11.0,Klatovy,Plzeňský kraj
015300,2.0,226.0,Klatovy,Plzeňský kraj
184021,2.0,63.0,Klatovy,Plzeňský kraj
137090,2.0,84.0,Klatovy,Plzeňský kraj
104388,2.0,208.0,Klatovy,Plzeňský kraj
191329,3.0,93.0,Klatovy,Plzeňský kraj
179531,3.0,340.0,Klatovy,Plzeňský kraj
172294,2.0,105.0,Klatovy,Plzeňský kraj
140210,1.0,18.0,Jičín,Královéhradecký kraj
019097,2.0,180.0,Tábor,Jihočeský kraj
019089,2.0,1355.0,Tábor,Jihočeský kraj
093475,2.0,189.0,Tábor,Jihočeský kraj
003328,2.0,22.0,Klatovy,Plzeňský kraj
137871,3.0,17.0,Tábor,Jihočeský kraj
044989,2.0,21.0,Klatovy,Plzeňský kraj
044997,2.0,96.0,Klatovy,Plzeňský kraj
406236,2.0,3.0,Klatovy,Plzeňský kraj
137103,1.0,86.0,Klatovy,Plzeňský kraj
013048,2.0,71.0,Domažlice,Plzeňský kraj
187356,2.0,1.0,Domažlice,Plzeňský kraj
068934,3.0,84.0,Klatovy,Plzeňský kraj
137111,1.0,336.0,Klatovy,Plzeňský kraj
183407,2.0,60.0,Tábor,Jihočeský kraj
183415,2.0,217.0,Tábor,Jihočeský kraj
193810,2.0,172.0,Tábor,Jihočeský kraj
184063,2.0,176.0,Tábor,Jihočeský kraj
171191,2.0,146.0,Tábor,Jihočeský kraj
180416,2.0,39.0,Tábor,Jihočeský kraj
105881,2.0,265.0,Tábor,Jihočeský kraj
147885,1.0,122.0,Tábor,Jihočeský kraj
050555,1.0,67.0,Tábor,Jihočeský kraj
148351,1.0,109.0,Tábor,Jihočeský kraj
176133,1.0,169.0,Tábor,Jihočeský kraj
180432,1.0,177.0,Tábor,Jihočeský kraj
079677,1.0,35.0,Hradec Králové,Královéhradecký kraj
158828,2.0,145.0,Tábor,Jihočeský kraj
180408,2.0,50.0,Tábor,Jihočeský kraj
018236,2.0,1.0,Klatovy,Plzeňský kraj
196096,2.0,8.0,Klatovy,Plzeňský kraj
177938,2.0,404.0,Klatovy,Plzeňský kraj
039128,2.0,22.0,Klatovy,Plzeňský kraj
039136,2.0,22.0,Klatovy,Plzeňský kraj
406058,2.0,9.0,Klatovy,Plzeňský kraj
039098,2.0,18.0,Klatovy,Plzeňský kraj
039101,2.0,36.0,Klatovy,Plzeňský kraj
119997,2.0,27.0,Klatovy,Plzeňský kraj
406104,2.0,28.0,Klatovy,Plzeňský kraj
120014,2.0,9.0,Klatovy,Plzeňský kraj
195944,3.0,17.0,Klatovy,Plzeňský kraj
004189,2.0,73.0,Klatovy,Plzeňský kraj
141585,1.0,123.0,Tábor,Jihočeský kraj
147893,1.0,231.0,Tábor,Jihočeský kraj
120049,2.0,18.0,Klatovy,Plzeňský kraj
148725,2.0,44.0,Tábor,Jihočeský kraj
158836,2.0,154.0,Tábor,Jihočeský kraj
171182,1.0,66.0,Tábor,Jihočeský kraj
193828,2.0,407.0,Tábor,Jihočeský kraj
077291,2.0,11.0,Klatovy,Plzeňský kraj
038164,1.0,151.0,Klatovy,Plzeňský kraj
026565,2.0,7.0,Klatovy,Plzeňský kraj
197971,2.0,14.0,Klatovy,Plzeňský kraj
024651,2.0,31.0,Klatovy,Plzeňský kraj
156256,2.0,9.0,Klatovy,Plzeňský kraj
156264,2.0,253.0,Klatovy,Plzeňský kraj
141593,2.0,424.0,Tábor,Jihočeský kraj
037303,2.0,46.0,Klatovy,Plzeňský kraj
116254,2.0,75.0,Klatovy,Plzeňský kraj
180424,1.0,101.0,Tábor,Jihočeský kraj
026514,2.0,56.0,Klatovy,Plzeňský kraj
405191,1.0,1779.0,Tábor,Jihočeský kraj
405221,2.0,2296.0,Tábor,Jihočeský kraj
183423,1.0,32.0,Tábor,Jihočeský kraj
405213,1.0,3728.0,Tábor,Jihočeský kraj
145769,2.0,350.0,Tábor,Jihočeský kraj
180696,2.0,233.0,Tábor,Jihočeský kraj
026549,2.0,26.0,Klatovy,Plzeňský kraj
170011,2.0,85.0,Tábor,Jihočeský kraj
142328,2.0,53.0,Klatovy,Plzeňský kraj
044971,1.0,187.0,Tábor,Jihočeský kraj
190705,1.0,37.0,Tábor,Jihočeský kraj
169463,2.0,61.0,Tábor,Jihočeský kraj
027057,2.0,104.0,Klatovy,Plzeňský kraj
097861,2.0,49.0,Klatovy,Plzeňský kraj
320846,2.0,9.0,Klatovy,Plzeňský kraj
140121,2.0,0.0,Klatovy,Plzeňský kraj
160903,1.0,296.0,Tábor,Jihočeský kraj
160890,1.0,32.0,Tábor,Jihočeský kraj
132888,1.0,606.0,Hradec Králové,Královéhradecký kraj
406155,3.0,6.0,Klatovy,Plzeňský kraj
070955,2.0,17.0,Semily,Liberecký kraj
005932,2.0,56.0,Jičín,Královéhradecký kraj
016080,2.0,202.0,Semily,Liberecký kraj
118702,2.0,46.0,Jičín,Královéhradecký kraj
110442,2.0,103.0,Semily,Liberecký kraj
181731,2.0,286.0,Jičín,Královéhradecký kraj
193364,2.0,260.0,Tábor,Jihočeský kraj
037397,2.0,2.0,Klatovy,Plzeňský kraj
190721,1.0,170.0,Tábor,Jihočeský kraj
055921,2.0,1030.0,Semily,Liberecký kraj
140937,2.0,1454.0,Semily,Liberecký kraj
020729,1.0,160.0,Jičín,Královéhradecký kraj
088811,1.0,18.0,Jičín,Královéhradecký kraj
088820,1.0,31.0,Jičín,Královéhradecký kraj
088838,1.0,259.0,Jičín,Královéhradecký kraj
005975,1.0,198.0,Hradec Králové,Královéhradecký kraj
193950,1.0,56.0,Hradec Králové,Královéhradecký kraj
005941,1.0,51.0,Jičín,Královéhradecký kraj
002089,1.0,120.0,Hradec Králové,Královéhradecký kraj
079669,1.0,242.0,Hradec Králové,Královéhradecký kraj
051811,1.0,207.0,Hradec Králové,Královéhradecký kraj
148016,1.0,240.0,Hradec Králové,Královéhradecký kraj
030040,1.0,16.0,Hradec Králové,Královéhradecký kraj
158984,1.0,192.0,Hradec Králové,Královéhradecký kraj
155772,1.0,250.0,Hradec Králové,Královéhradecký kraj
060160,1.0,320.0,Hradec Králové,Královéhradecký kraj
186511,2.0,355.0,Jičín,Královéhradecký kraj
077178,2.0,323.0,Semily,Liberecký kraj
161152,2.0,99.0,Semily,Liberecký kraj
147923,1.0,128.0,Hradec Králové,Královéhradecký kraj
147931,1.0,296.0,Hradec Králové,Královéhradecký kraj
187666,1.0,39.0,Hradec Králové,Královéhradecký kraj
140317,1.0,14.0,Hradec Králové,Královéhradecký kraj
409782,1.0,424.0,Hradec Králové,Královéhradecký kraj
049310,1.0,408.0,Hradec Králové,Královéhradecký kraj
072524,1.0,54.0,Hradec Králové,Královéhradecký kraj
086371,1.0,45.0,Hradec Králové,Královéhradecký kraj
086380,1.0,385.0,Hradec Králové,Královéhradecký kraj
100803,1.0,174.0,Hradec Králové,Královéhradecký kraj
159409,1.0,235.0,Jičín,Královéhradecký kraj
015067,1.0,238.0,Jičín,Královéhradecký kraj
125474,1.0,74.0,Hradec Králové,Královéhradecký kraj
146935,1.0,17.0,Hradec Králové,Královéhradecký kraj
079651,1.0,57.0,Hradec Králové,Královéhradecký kraj
094668,1.0,902.0,Jičín,Královéhradecký kraj
113069,1.0,106.0,Hradec Králové,Královéhradecký kraj
171778,1.0,68.0,Jičín,Královéhradecký kraj
409766,1.0,137.0,Hradec Králové,Královéhradecký kraj
154059,1.0,134.0,Hradec Králové,Královéhradecký kraj
173657,1.0,216.0,Hradec Králové,Královéhradecký kraj
023981,2.0,563.0,Semily,Liberecký kraj
190594,2.0,435.0,Semily,Liberecký kraj
036633,2.0,150.0,Semily,Liberecký kraj
036641,2.0,121.0,Semily,Liberecký kraj
083500,2.0,918.0,Semily,Liberecký kraj
158267,2.0,173.0,Semily,Liberecký kraj
173151,2.0,95.0,Jičín,Královéhradecký kraj
153907,2.0,56.0,Semily,Liberecký kraj
198803,2.0,11.0,Semily,Liberecký kraj
016101,2.0,47.0,Jičín,Královéhradecký kraj
155209,1.0,123.0,Svitavy,Pardubický kraj
110426,2.0,141.0,Semily,Liberecký kraj
103390,1.0,720.0,Hradec Králové,Královéhradecký kraj
140201,1.0,33.0,Jičín,Královéhradecký kraj
140228,1.0,548.0,Jičín,Královéhradecký kraj
059609,1.0,216.0,Jičín,Královéhradecký kraj
176532,1.0,2373.0,Jičín,Královéhradecký kraj
038237,2.0,36.0,Semily,Liberecký kraj
003816,2.0,34.0,Jičín,Královéhradecký kraj
110451,2.0,64.0,Semily,Liberecký kraj
141631,1.0,656.0,Hradec Králové,Královéhradecký kraj
303607,1.0,244.0,Jičín,Královéhradecký kraj
409723,1.0,733.0,Hradec Králové,Královéhradecký kraj
059978,2.0,704.0,Semily,Liberecký kraj
147257,2.0,4989.0,Semily,Liberecký kraj
410802,2.0,2554.0,Semily,Liberecký kraj
149331,2.0,185.0,Semily,Liberecký kraj
110434,2.0,276.0,Semily,Liberecký kraj
086754,2.0,4958.0,Semily,Liberecký kraj
141453,2.0,55.0,Jičín,Královéhradecký kraj
086797,2.0,52.0,Semily,Liberecký kraj
409758,1.0,2932.0,Hradec Králové,Královéhradecký kraj
151696,1.0,42.0,Jičín,Královéhradecký kraj
190322,1.0,76.0,Hradec Králové,Královéhradecký kraj
016632,2.0,126.0,Semily,Liberecký kraj
409731,1.0,221.0,Hradec Králové,Královéhradecký kraj
074161,1.0,308.0,Hradec Králové,Královéhradecký kraj
120910,1.0,261.0,Hradec Králové,Královéhradecký kraj
111937,1.0,241.0,Rychnov nad Kněžnou,Královéhradecký kraj
124931,1.0,658.0,Rychnov nad Kněžnou,Královéhradecký kraj
142913,1.0,172.0,Náchod,Královéhradecký kraj
192660,1.0,163.0,Náchod,Královéhradecký kraj
022659,1.0,1793.0,Rychnov nad Kněžnou,Královéhradecký kraj
155136,1.0,165.0,Náchod,Královéhradecký kraj
055115,1.0,24.0,Náchod,Královéhradecký kraj
021636,1.0,16.0,Náchod,Královéhradecký kraj
021644,1.0,62.0,Náchod,Královéhradecký kraj
154849,1.0,15.0,Náchod,Královéhradecký kraj
159336,1.0,329.0,Náchod,Královéhradecký kraj
149764,1.0,312.0,Náchod,Královéhradecký kraj
093271,1.0,212.0,Chrudim,Pardubický kraj
027545,1.0,220.0,Rychnov nad Kněžnou,Královéhradecký kraj
176141,1.0,77.0,Rychnov nad Kněžnou,Královéhradecký kraj
184667,1.0,232.0,Jičín,Královéhradecký kraj
142581,2.0,119.0,Semily,Liberecký kraj
001601,2.0,260.0,Semily,Liberecký kraj
118893,1.0,60.0,Náchod,Královéhradecký kraj
188395,1.0,482.0,Náchod,Královéhradecký kraj
125326,1.0,1172.0,Náchod,Královéhradecký kraj
178420,1.0,35.0,Náchod,Královéhradecký kraj
055158,1.0,105.0,Náchod,Královéhradecký kraj
045314,1.0,25.0,Náchod,Královéhradecký kraj
147079,2.0,10.0,Rychnov nad Kněžnou,Královéhradecký kraj
061441,2.0,246.0,Náchod,Královéhradecký kraj
101371,2.0,246.0,Náchod,Královéhradecký kraj
101354,2.0,3534.0,Náchod,Královéhradecký kraj
083003,2.0,360.0,Trutnov,Královéhradecký kraj
151416,2.0,136.0,Rychnov nad Kněžnou,Královéhradecký kraj
014672,2.0,105.0,Náchod,Královéhradecký kraj
109266,2.0,471.0,Rychnov nad Kněžnou,Královéhradecký kraj
184071,1.0,374.0,Náchod,Královéhradecký kraj
148661,1.0,114.0,Rychnov nad Kněžnou,Královéhradecký kraj
148679,1.0,34.0,Rychnov nad Kněžnou,Královéhradecký kraj
139416,1.0,600.0,Náchod,Královéhradecký kraj
179272,1.0,50.0,Náchod,Královéhradecký kraj
093629,1.0,15.0,Náchod,Královéhradecký kraj
027197,1.0,548.0,Rychnov nad Kněžnou,Královéhradecký kraj
025631,1.0,373.0,Svitavy,Pardubický kraj
045292,1.0,67.0,Náchod,Královéhradecký kraj
093637,1.0,116.0,Náchod,Královéhradecký kraj
093645,1.0,10.0,Náchod,Královéhradecký kraj
053643,1.0,548.0,Trutnov,Královéhradecký kraj
067709,1.0,263.0,Trutnov,Královéhradecký kraj
183865,1.0,144.0,Trutnov,Královéhradecký kraj
168611,1.0,91.0,Trutnov,Královéhradecký kraj
149772,1.0,846.0,Rychnov nad Kněžnou,Královéhradecký kraj
031275,1.0,300.0,Trutnov,Královéhradecký kraj
057819,1.0,971.0,Rychnov nad Kněžnou,Královéhradecký kraj
099791,1.0,785.0,Trutnov,Královéhradecký kraj
101231,1.0,371.0,Náchod,Královéhradecký kraj
101214,1.0,79.0,Náchod,Královéhradecký kraj
147176,1.0,9.0,Rychnov nad Kněžnou,Královéhradecký kraj
003590,1.0,608.0,Náchod,Královéhradecký kraj
125334,1.0,61.0,Náchod,Královéhradecký kraj
159328,1.0,50.0,Náchod,Královéhradecký kraj
070351,1.0,149.0,Rychnov nad Kněžnou,Královéhradecký kraj
126497,1.0,143.0,Rychnov nad Kněžnou,Královéhradecký kraj
083607,1.0,78.0,Rychnov nad Kněžnou,Královéhradecký kraj
083933,1.0,52.0,Rychnov nad Kněžnou,Královéhradecký kraj
083941,1.0,526.0,Rychnov nad Kněžnou,Královéhradecký kraj
120138,1.0,218.0,Rychnov nad Kněžnou,Královéhradecký kraj
051241,1.0,123.0,Rychnov nad Kněžnou,Královéhradecký kraj
004006,1.0,1133.0,Trutnov,Královéhradecký kraj
106356,1.0,179.0,Trutnov,Královéhradecký kraj
169668,1.0,159.0,Rychnov nad Kněžnou,Královéhradecký kraj
076368,1.0,187.0,Rychnov nad Kněžnou,Královéhradecký kraj
007838,1.0,130.0,Rychnov nad Kněžnou,Královéhradecký kraj
020206,1.0,662.0,Rychnov nad Kněžnou,Královéhradecký kraj
026581,1.0,548.0,Rychnov nad Kněžnou,Královéhradecký kraj
169676,1.0,289.0,Rychnov nad Kněžnou,Královéhradecký kraj
079146,1.0,37.0,Trutnov,Královéhradecký kraj
079154,1.0,30.0,Trutnov,Královéhradecký kraj
179833,1.0,254.0,Trutnov,Královéhradecký kraj
169978,2.0,311.0,Trutnov,Královéhradecký kraj
007854,2.0,342.0,Trutnov,Královéhradecký kraj
059099,2.0,61.0,Náchod,Královéhradecký kraj
083593,1.0,513.0,Rychnov nad Kněžnou,Královéhradecký kraj
000744,1.0,316.0,Rychnov nad Kněžnou,Královéhradecký kraj
021628,1.0,207.0,Náchod,Královéhradecký kraj
179256,1.0,24.0,Náchod,Královéhradecký kraj
031291,1.0,37.0,Trutnov,Královéhradecký kraj
084743,1.0,110.0,Rychnov nad Kněžnou,Královéhradecký kraj
101206,1.0,32.0,Náchod,Královéhradecký kraj
077038,1.0,57.0,Trutnov,Královéhradecký kraj
082503,1.0,87.0,Rychnov nad Kněžnou,Královéhradecký kraj
158551,1.0,38.0,Náchod,Královéhradecký kraj
001155,1.0,751.0,Trutnov,Královéhradecký kraj
081043,1.0,14.0,Náchod,Královéhradecký kraj
081094,1.0,43.0,Náchod,Královéhradecký kraj
057347,1.0,1857.0,Náchod,Královéhradecký kraj
410411,1.0,423.0,Náchod,Královéhradecký kraj
179388,1.0,877.0,Trutnov,Královéhradecký kraj
038482,1.0,60.0,Náchod,Královéhradecký kraj
177954,1.0,527.0,Náchod,Královéhradecký kraj
190675,1.0,110.0,Náchod,Královéhradecký kraj
038491,1.0,106.0,Náchod,Královéhradecký kraj
055140,1.0,30.0,Náchod,Královéhradecký kraj
043877,2.0,429.0,Náchod,Královéhradecký kraj
054925,2.0,479.0,Trutnov,Královéhradecký kraj
048402,2.0,694.0,Náchod,Královéhradecký kraj
101303,2.0,1306.0,Náchod,Královéhradecký kraj
410373,2.0,12128.0,Náchod,Královéhradecký kraj
002763,2.0,160.0,Trutnov,Královéhradecký kraj
028746,2.0,949.0,Trutnov,Královéhradecký kraj
029424,2.0,788.0,Trutnov,Královéhradecký kraj
037991,2.0,934.0,Trutnov,Královéhradecký kraj
159301,2.0,361.0,Trutnov,Královéhradecký kraj
057878,2.0,126.0,Trutnov,Královéhradecký kraj
143421,2.0,1597.0,Trutnov,Královéhradecký kraj
156612,2.0,73.0,Trutnov,Královéhradecký kraj
090565,2.0,1197.0,Trutnov,Královéhradecký kraj
002755,2.0,806.0,Trutnov,Královéhradecký kraj
411256,2.0,101.0,Trutnov,Královéhradecký kraj
154156,2.0,162.0,Trutnov,Královéhradecký kraj
154164,2.0,325.0,Trutnov,Královéhradecký kraj
057444,1.0,249.0,Náchod,Královéhradecký kraj
144380,1.0,303.0,Náchod,Královéhradecký kraj
144398,1.0,239.0,Náchod,Královéhradecký kraj
196576,1.0,15.0,Náchod,Královéhradecký kraj
168921,1.0,121.0,Náchod,Královéhradecký kraj
168955,1.0,131.0,Náchod,Královéhradecký kraj
188387,1.0,295.0,Náchod,Královéhradecký kraj
150185,2.0,70.0,Náchod,Královéhradecký kraj
021695,1.0,993.0,Náchod,Královéhradecký kraj
021687,1.0,3454.0,Náchod,Královéhradecký kraj
048437,2.0,274.0,Náchod,Královéhradecký kraj
174653,2.0,4992.0,Trutnov,Královéhradecký kraj
154822,2.0,41.0,Náchod,Královéhradecký kraj
101290,2.0,635.0,Náchod,Královéhradecký kraj
118346,2.0,194.0,Náchod,Královéhradecký kraj
189359,2.0,216.0,Náchod,Královéhradecký kraj
414930,2.0,151.0,Náchod,Královéhradecký kraj
189367,2.0,177.0,Náchod,Královéhradecký kraj
158534,2.0,189.0,Náchod,Královéhradecký kraj
411353,2.0,369.0,Trutnov,Královéhradecký kraj
181781,2.0,578.0,Semily,Liberecký kraj
119539,2.0,272.0,Semily,Liberecký kraj
036617,2.0,294.0,Semily,Liberecký kraj
054933,2.0,159.0,Trutnov,Královéhradecký kraj
043052,2.0,356.0,Trutnov,Královéhradecký kraj
078913,2.0,1290.0,Trutnov,Královéhradecký kraj
179779,1.0,313.0,Náchod,Královéhradecký kraj
049859,1.0,195.0,Náchod,Královéhradecký kraj
044695,2.0,109.0,Trutnov,Královéhradecký kraj
100200,2.0,588.0,Semily,Liberecký kraj
057215,2.0,,Trutnov,Královéhradecký kraj
411272,2.0,656.0,Trutnov,Královéhradecký kraj
143634,2.0,266.0,Náchod,Královéhradecký kraj
162906,2.0,284.0,Náchod,Královéhradecký kraj
093718,2.0,75.0,Náchod,Královéhradecký kraj
415081,2.0,1.0,Náchod,Královéhradecký kraj
076317,2.0,424.0,Náchod,Královéhradecký kraj
038229,2.0,573.0,Náchod,Královéhradecký kraj
092169,2.0,475.0,Náchod,Královéhradecký kraj
116602,2.0,335.0,Náchod,Královéhradecký kraj
008761,2.0,331.0,Náchod,Královéhradecký kraj
093700,2.0,5.0,Náchod,Královéhradecký kraj
143626,2.0,178.0,Náchod,Královéhradecký kraj
196509,1.0,207.0,Jičín,Královéhradecký kraj
176664,2.0,540.0,Semily,Liberecký kraj
078905,1.0,451.0,Trutnov,Královéhradecký kraj
161161,2.0,62.0,Semily,Liberecký kraj
411302,2.0,1182.0,Trutnov,Královéhradecký kraj
183776,2.0,542.0,Trutnov,Královéhradecký kraj
154130,2.0,125.0,Trutnov,Královéhradecký kraj
070939,2.0,1207.0,Semily,Liberecký kraj
075191,2.0,462.0,Semily,Liberecký kraj
142565,2.0,1055.0,Semily,Liberecký kraj
012807,2.0,1018.0,Náchod,Královéhradecký kraj
012793,2.0,1631.0,Náchod,Královéhradecký kraj
410403,2.0,405.0,Náchod,Královéhradecký kraj
012815,2.0,106.0,Náchod,Královéhradecký kraj
012823,2.0,162.0,Náchod,Královéhradecký kraj
012785,2.0,1267.0,Náchod,Královéhradecký kraj
410381,2.0,2072.0,Náchod,Královéhradecký kraj
410390,2.0,213.0,Náchod,Královéhradecký kraj
000051,1.0,131.0,Náchod,Královéhradecký kraj
014681,2.0,303.0,Náchod,Královéhradecký kraj
060003,2.0,17.0,Semily,Liberecký kraj
193097,2.0,213.0,Trutnov,Královéhradecký kraj
166316,1.0,40.0,Náchod,Královéhradecký kraj
166324,1.0,235.0,Náchod,Královéhradecký kraj
166391,1.0,796.0,Náchod,Královéhradecký kraj
166359,1.0,89.0,Náchod,Královéhradecký kraj
118907,1.0,224.0,Náchod,Královéhradecký kraj
019755,2.0,397.0,Trutnov,Královéhradecký kraj
133264,2.0,587.0,Trutnov,Královéhradecký kraj
411264,2.0,4128.0,Trutnov,Královéhradecký kraj
143383,2.0,288.0,Trutnov,Královéhradecký kraj
163767,2.0,308.0,Jičín,Královéhradecký kraj
172502,2.0,24.0,Jičín,Královéhradecký kraj
176567,2.0,125.0,Jičín,Královéhradecký kraj
172464,2.0,31.0,Jičín,Královéhradecký kraj
158348,2.0,106.0,Jičín,Královéhradecký kraj
097233,2.0,5.0,Jičín,Královéhradecký kraj
166375,1.0,10.0,Náchod,Královéhradecký kraj
166341,1.0,59.0,Náchod,Královéhradecký kraj
166294,1.0,60.0,Náchod,Královéhradecký kraj
030996,1.0,45.0,Jičín,Královéhradecký kraj
079316,1.0,97.0,Jičín,Královéhradecký kraj
109282,1.0,329.0,Hradec Králové,Královéhradecký kraj
097217,1.0,199.0,Jičín,Královéhradecký kraj
030988,1.0,99.0,Jičín,Královéhradecký kraj
052434,1.0,43.0,Jičín,Královéhradecký kraj
150924,1.0,96.0,Hradec Králové,Královéhradecký kraj
410349,1.0,51.0,Jičín,Královéhradecký kraj
158330,2.0,209.0,Jičín,Královéhradecký kraj
118699,2.0,811.0,Jičín,Královéhradecký kraj
172481,2.0,12.0,Jičín,Královéhradecký kraj
161861,2.0,11.0,Semily,Liberecký kraj
016098,2.0,17.0,Jičín,Královéhradecký kraj
158321,2.0,356.0,Jičín,Královéhradecký kraj
105171,2.0,171.0,Jičín,Královéhradecký kraj
137839,1.0,89.0,Jičín,Královéhradecký kraj
151688,1.0,93.0,Jičín,Královéhradecký kraj
041351,1.0,232.0,Jičín,Královéhradecký kraj
097276,1.0,18.0,Jičín,Královéhradecký kraj
188352,1.0,813.0,Jičín,Královéhradecký kraj
146331,1.0,27.0,Jičín,Královéhradecký kraj
137804,1.0,209.0,Jičín,Královéhradecký kraj
125831,1.0,405.0,Jičín,Královéhradecký kraj
137821,1.0,246.0,Jičín,Královéhradecký kraj
137847,1.0,46.0,Jičín,Královéhradecký kraj
174165,1.0,280.0,Jičín,Královéhradecký kraj
039926,1.0,428.0,Hradec Králové,Královéhradecký kraj
107191,1.0,504.0,Hradec Králové,Královéhradecký kraj
409774,1.0,5581.0,Hradec Králové,Královéhradecký kraj
150916,1.0,203.0,Hradec Králové,Královéhradecký kraj
182150,1.0,73.0,Hradec Králové,Královéhradecký kraj
182168,1.0,73.0,Hradec Králové,Královéhradecký kraj
182176,1.0,106.0,Hradec Králové,Královéhradecký kraj
182184,1.0,190.0,Hradec Králové,Královéhradecký kraj
023469,1.0,165.0,Jičín,Královéhradecký kraj
103276,1.0,344.0,Jičín,Královéhradecký kraj
146323,1.0,237.0,Jičín,Královéhradecký kraj
149845,1.0,199.0,Jičín,Královéhradecký kraj
174157,1.0,37.0,Jičín,Královéhradecký kraj
052442,1.0,155.0,Jičín,Královéhradecký kraj
197670,1.0,179.0,Jičín,Královéhradecký kraj
107212,1.0,325.0,Hradec Králové,Královéhradecký kraj
154938,1.0,129.0,Hradec Králové,Královéhradecký kraj
154946,1.0,410.0,Hradec Králové,Královéhradecký kraj
171760,1.0,253.0,Jičín,Královéhradecký kraj
190331,1.0,245.0,Hradec Králové,Královéhradecký kraj
171794,1.0,128.0,Jičín,Královéhradecký kraj
086738,2.0,49.0,Semily,Liberecký kraj
043630,2.0,190.0,Trutnov,Královéhradecký kraj
091723,2.0,342.0,Trutnov,Královéhradecký kraj
138835,2.0,916.0,Trutnov,Královéhradecký kraj
008991,1.0,236.0,Semily,Liberecký kraj
086789,2.0,47.0,Semily,Liberecký kraj
161870,2.0,81.0,Semily,Liberecký kraj
172529,2.0,89.0,Jičín,Královéhradecký kraj
153826,2.0,1436.0,Jičín,Královéhradecký kraj
105163,2.0,64.0,Jičín,Královéhradecký kraj
196495,1.0,19.0,Jičín,Královéhradecký kraj
141470,2.0,172.0,Jičín,Královéhradecký kraj
172511,2.0,184.0,Jičín,Královéhradecký kraj
156604,2.0,307.0,Trutnov,Královéhradecký kraj
410276,2.0,6672.0,Jičín,Královéhradecký kraj
050121,1.0,340.0,Náchod,Královéhradecký kraj
195189,1.0,626.0,Náchod,Královéhradecký kraj
181722,2.0,54.0,Jičín,Královéhradecký kraj
410292,2.0,19.0,Jičín,Královéhradecký kraj
137812,1.0,15.0,Jičín,Královéhradecký kraj
137456,2.0,346.0,Trutnov,Královéhradecký kraj
001856,2.0,55.0,Jičín,Královéhradecký kraj
001821,2.0,188.0,Jičín,Královéhradecký kraj
001848,2.0,28.0,Jičín,Královéhradecký kraj
001830,2.0,19.0,Jičín,Královéhradecký kraj
176541,2.0,68.0,Jičín,Královéhradecký kraj
172499,2.0,115.0,Jičín,Královéhradecký kraj
089834,1.0,123.0,Náchod,Královéhradecký kraj
030031,1.0,370.0,Hradec Králové,Královéhradecký kraj
156621,2.0,99.0,Trutnov,Královéhradecký kraj
061379,2.0,535.0,Trutnov,Královéhradecký kraj
154806,2.0,90.0,Náchod,Královéhradecký kraj
048372,1.0,3756.0,Náchod,Královéhradecký kraj
